skill_id,skill_name,skill_category,skill_complexity,skill_impact_score,skill_wg_credits,skill_experience_points
06dd4565-34de-45fa-a554-d0e0d2adc21f,Nutrition and Wellness Coaching,Health and Wellness,2.0,5.0,31.724137931034488,33.749049429657795
b8ed5c5a-cf93-496f-ac99-07a449cb44c0,Classroom Teaching,Education and Training,1.0,6.0,18.068965517241377,11.916349809885931
13812e9d-26d8-45c1-a914-0c977a12e766,Writing Research Papers,Research and Advocacy,1.0,9.1,28.310344827586206,22.456273764258558
62b28619-2bae-4919-8d12-7c35f7a09afe,Financial Planning and Auditing,Specialized Fields,3.0,3.9000000000000004,45.37931034482759,48.429657794676814
ffffd747-b61c-48e8-ba76-f28c0e806be1,Event Planning,Administrative and Operational Support,4.0,8.2,76.10344827586206,71.0152091254753
e3b84e5b-06b3-4343-b5b2-4341b32c252a,Waste Management,Environmental and Sustainability,1.0,1.5,2.706896551724139,4.387832699619773
685cf4bb-6bf1-44d2-8775-7ff409cf7bd2,Advocacy Planning,Research and Advocacy,5.0,8.7,94.87931034482759,96.98859315589353
c15de742-6def-4cbc-a967-d950140172b5,First Aid and CPR,Health and Wellness,2.0,6.1,35.13793103448276,33.749049429657795
d9799af0-5e3e-4711-bac0-bff9551a50f0,Procurement,Logistics and Supply Chain,4.0,6.9,72.6896551724138,75.53231939163499
a13d47c5-4c50-4bc8-8e1e-43558e35eeba,Event Planning,Administrative and Operational Support,1.0,1.6999999999999997,2.706896551724139,7.0228136882129295
f2af5da1-fef8-466f-a1f8-2550b3e5e52d,Curriculum Development,Education and Training,5.0,2.5,74.39655172413794,79.67300380228137
f4ce5502-a257-4675-9524-45ddb2edb440,Marketing and Advertising,Communication and Outreach,2.0,5.8999999999999995,35.13793103448276,32.99619771863118
2e4f406b-cc7f-4567-85ff-ee191765ae84,Transportation and Delivery Planning,Logistics and Supply Chain,5.0,6.699999999999999,88.05172413793105,90.212927756654
ee9e6c45-3c5c-4e1a-832a-84c5c0c022d2,Event Planning,Administrative and Operational Support,2.0,5.0,31.724137931034488,34.125475285171106
6fa2eef6-b649-4813-941c-d73a5b697f08,Climate Change Advocacy,Environmental and Sustainability,4.0,5.1,65.86206896551724,69.13307984790875
62b0eb98-88a8-4db1-a400-2e4723936d42,Office Administration,Administrative and Operational Support,3.0,8.5,60.741379310344826,56.71102661596957
ddc04186-afc3-4cab-bce1-5122b0420544,Logistics Management,Administrative and Operational Support,4.0,5.0,65.86206896551724,68.75665399239544
b342a9da-3000-4223-90ae-38b001e4cbaf,Budgeting and Financial Planning,Administrative and Operational Support,4.0,5.0,65.86206896551724,69.88593155893537
3779fbd5-6fd9-44f9-b0b4-1238a78b22d4,Recruitment and Onboarding,Volunteer and Human Resource Management,1.0,8.3,26.603448275862064,14.927756653992398
d4dee9cf-df5a-49ac-abe6-4b64f8b4d1f2,Transportation and Delivery Planning,Logistics and Supply Chain,1.0,9.3,30.01724137931035,20.574144486692017
472d2d3e-7e39-4350-89f7-de840b721207,Crisis Intervention,Health and Wellness,3.0,9.8,65.86206896551724,61.228136882129284
253524e8-3674-417b-ab1c-e512a1d38ce6,Financial Planning and Auditing,Specialized Fields,1.0,8.8,28.310344827586206,16.057034220532323
5ab521b2-b804-4dd0-92c6-943c74c4b6f2,Engineering,Specialized Fields,5.0,9.3,98.29310344827587,95.85931558935361
ac06c2e2-3d54-4bcb-803c-464b6a1d24aa,Recruitment and Onboarding,Volunteer and Human Resource Management,4.0,9.5,81.22413793103448,79.29657794676805
3a76aad9-5992-43b9-a5ca-cfa971549e5b,Risk Management,Legal and Compliance,4.0,5.3,67.56896551724138,68.75665399239544
6ec7eb85-d806-438a-ae59-555c7c2a8f9b,Waste Management,Environmental and Sustainability,4.0,1.6999999999999997,53.913793103448285,65.74524714828898
53cc27f3-1ef0-45c4-8c90-b68ff145c151,Contract Drafting,Legal and Compliance,3.0,1.6999999999999997,36.844827586206904,43.159695817490494
b0ebb722-e788-4387-aa5b-a8a3665c09a4,Stakeholder Engagement,Research and Advocacy,2.0,9.0,45.37931034482759,40.90114068441065
970546cb-aafe-4527-b5c4-6a2f826d69ce,Environmental Education,Environmental and Sustainability,4.0,4.300000000000001,64.15517241379311,65.36882129277565
85caccd2-26cd-4286-ae7c-c5b8d3f571e2,Project Coordination,Administrative and Operational Support,3.0,5.699999999999999,50.5,51.06463878326996
90981176-8305-4744-a062-8114bab769c7,Translation and Interpretation,Specialized Fields,1.0,9.8,31.724137931034488,21.326996197718636
721e1a77-6e9c-402d-8096-f207c9fe0961,Photography,Creative and Artistic,4.0,7.4,74.39655172413794,76.28517110266161
85be2716-82f0-49ba-94c3-cf063db4b529,Time Management,Administrative and Operational Support,5.0,7.6,91.4655172413793,89.08365019011407
a385808d-3c5f-406f-93fa-852aca7d5c4c,Waste Management,Environmental and Sustainability,3.0,6.499999999999999,53.913793103448285,49.935361216730044
71713d09-98f6-438e-996a-b2307873c1ad,Database Management,Technology and Digital Support,5.0,8.7,94.87931034482759,93.22433460076044
e1913369-2399-417a-bce3-394766453cb3,Creative Writing,Creative and Artistic,2.0,8.0,41.96551724137932,35.631178707224336
07e62e28-dc57-466d-bd0d-c4f4ca928eb7,Mentoring,Education and Training,2.0,3.0000000000000004,24.896551724137932,29.231939163498097
a9e7233a-acfb-4ddc-aada-0505be6823e4,Volunteer Training,Volunteer and Human Resource Management,4.0,1.1,52.20689655172414,61.228136882129284
2cfc24d2-2c24-4f1f-ac1a-cca3026bfd94,Teaching Technical Skills,Education and Training,3.0,2.3000000000000003,40.258620689655174,43.5361216730038
32dec77a-fe3f-4f59-ac8e-7c7f902dda56,Conservation Planning,Environmental and Sustainability,3.0,7.1000000000000005,55.62068965517241,52.19391634980988
7cb714e8-08cd-43c4-b1a2-47b25245c035,Engineering,Specialized Fields,2.0,1.6,19.77586206896552,25.46768060836502
d2383efb-3992-432c-b111-b892a9188a04,Creative Writing,Creative and Artistic,5.0,9.5,98.29310344827587,95.48288973384031
452c22f3-64c0-457f-85d7-7f7a01374385,Classroom Teaching,Education and Training,5.0,7.4,91.4655172413793,87.95437262357413
f01ecde5-12a8-4da3-9c5e-efc9351a1148,One-on-One Tutoring,Education and Training,1.0,3.2,7.827586206896552,7.0228136882129295
7da1ccf2-7771-4ff1-bb75-bf276788e389,Videography,Creative and Artistic,2.0,3.2,24.896551724137932,25.84410646387833
fe979f02-56fb-4a63-bf94-027fd7eee84f,Project Coordination,Administrative and Operational Support,3.0,4.6000000000000005,47.08620689655173,45.79467680608365
95ec96e7-30f3-4049-bc78-3b5597a51f0e,Financial Planning and Auditing,Specialized Fields,2.0,1.0,18.068965517241377,20.574144486692017
73b51dc8-0558-403b-a8a5-638bb4c96745,Public Awareness Campaigns,Education and Training,3.0,2.3000000000000003,40.258620689655174,43.159695817490494
d40cc6e6-41b9-4ca8-97cf-055555fee19d,Donor Relations,Fundraising and Development,2.0,9.200000000000001,45.37931034482759,41.27756653992395
0e0dd6ec-c5f9-42f6-9615-927f217087a3,Circular Economy Expertise,Environmental and Sustainability,5.0,8.399999999999999,94.87931034482759,90.212927756654
6c82832d-ce1c-4c9e-9cfb-a62d20e766a9,Data Collection and Surveys,Research and Advocacy,2.0,7.0,38.55172413793103,36.38403041825095
6d8d290b-23d3-4c87-89d7-6f4aaa1b0098,Performance Evaluation,Volunteer and Human Resource Management,4.0,5.699999999999999,67.56896551724138,71.39163498098858
f7a0b73a-0e47-4f63-b415-a8868243f584,Climate Change Advocacy,Environmental and Sustainability,1.0,7.7,23.18965517241379,18.315589353612168
5c00d88f-41fe-417e-b1a9-498401502799,Educational Program Design,Education and Training,3.0,6.1,52.20689655172414,54.07604562737643
1595f437-68c0-41d6-88d4-eaabe787fb10,Team Building,Volunteer and Human Resource Management,1.0,1.1,1.0,6.269961977186313
fb7a61cd-f565-4dbf-bd93-f0d830bacad8,Renewable Energy Planning,Environmental and Sustainability,1.0,8.9,28.310344827586206,19.44486692015209
cccdcc84-e207-4202-a789-bba555d9946e,Environmental Education,Environmental and Sustainability,5.0,3.1,76.10344827586206,86.07224334600761
fa818dfb-dc78-4708-826f-5b9c3dbe3b23,Conservation Planning,Environmental and Sustainability,1.0,2.9000000000000004,7.827586206896552,10.034220532319392
55983ace-af7f-45bb-8d2d-18c7feeb482c,Renewable Energy Planning,Environmental and Sustainability,3.0,5.699999999999999,50.5,52.19391634980988
a50001b7-aaed-47d4-bbee-8c7963870cdd,Climate Change Advocacy,Environmental and Sustainability,5.0,8.3,94.87931034482759,92.09505703422052
41740201-6067-4279-af1c-ba0f9d85d55b,Classroom Teaching,Education and Training,5.0,8.7,94.87931034482759,96.61216730038024
ce365738-0c5b-466a-8cf3-2cd3aead5d39,Data Entry,Administrative and Operational Support,1.0,1.1,1.0,1.3764258555133084
31da246d-f271-4f0b-a24c-cd3df7dc2ed9,Volunteer Training,Volunteer and Human Resource Management,4.0,3.8,62.44827586206897,64.99239543726236
da4fc2ac-f1e7-43cd-b332-4b0885b21ea3,Climate Change Advocacy,Environmental and Sustainability,2.0,6.0,35.13793103448276,35.631178707224336
61dbfb56-baac-4ec4-9c40-7cf643c88673,Public Speaking,Communication and Outreach,4.0,3.5,60.741379310344826,68.00380228136882
4b4789c9-9254-4ae6-a9ed-21461ef0f6d5,UX/UI Design,Technology and Digital Support,3.0,4.2,45.37931034482759,45.04182509505703
ff9e2d06-c0db-4650-a5bd-c1d44ebd777d,Policy Analysis,Research and Advocacy,4.0,2.5,57.327586206896555,63.48669201520913
b0489cff-578a-4a6f-9af2-bd82ce3b0aa2,Proposal Writing,Fundraising and Development,3.0,8.2,59.0344827586207,52.946768060836504
ab4ea056-3723-40c0-a781-2b7b3961e87f,Graphic Design,Communication and Outreach,4.0,9.7,81.22413793103448,80.42585551330797
18b43c6e-5cb0-4ffb-9ae1-cbd4186d477a,Inventory Management,Logistics and Supply Chain,1.0,1.6,2.706896551724139,5.517110266159696
ae063972-81ec-48cd-a118-c6cc1b924379,Logistics Management,Administrative and Operational Support,4.0,9.6,81.22413793103448,73.65019011406844
d94e2d43-57c7-456c-a9ec-1160283170a0,Educational Program Design,Education and Training,5.0,7.4,91.4655172413793,95.48288973384031
1bc60fe7-9871-4d4c-978e-026759b21e17,Financial Reporting,Fundraising and Development,4.0,7.0,72.6896551724138,69.13307984790875
bb97b082-45d1-40af-ae88-502fd4ff5396,Classroom Teaching,Education and Training,2.0,6.6,36.844827586206904,34.878326996197714
50ca7605-8ff5-4d3a-8a12-f2b6a44517a8,Public Health Education,Health and Wellness,4.0,7.6,74.39655172413794,76.28517110266161
7bff1048-a8c1-4c06-9494-4f80dadcd25e,Procurement,Logistics and Supply Chain,1.0,2.3000000000000003,6.1206896551724155,7.0228136882129295
ea37206d-fe29-46d6-8472-936f31dbd93e,Data Entry,Administrative and Operational Support,3.0,6.3,53.913793103448285,55.20532319391635
b991acad-7eac-4eeb-9933-9a68f2b727c7,Writing Research Papers,Research and Advocacy,2.0,1.2,18.068965517241377,21.70342205323194
aa3effdd-ee80-48a1-ba3d-947b254aebc2,Policy Development,Legal and Compliance,2.0,1.6,19.77586206896552,26.973384030418252
b53383fa-499f-4312-aba0-58c0f2807d1a,Climate Change Advocacy,Environmental and Sustainability,3.0,9.7,64.15517241379311,54.82889733840305
e9e05eec-3da9-45eb-9c73-bbcf0785dfec,Conflict Resolution,Volunteer and Human Resource Management,4.0,5.2,65.86206896551724,69.50950570342205
df4b494f-a65a-4ba5-bc0d-d0c250dae587,Copywriting,Communication and Outreach,5.0,6.0,86.34482758620689,88.33079847908745
3c18a02e-2910-4385-ad18-5faee16236ff,App Development,Technology and Digital Support,4.0,3.6,60.741379310344826,66.12167300380227
59c57fc0-a54d-47ff-91b2-5e478aa34020,Fundraising Campaign Management,Fundraising and Development,2.0,5.1,31.724137931034488,28.102661596958175
481a1f5c-d471-4bd6-92dc-00995d654c63,Compliance Reporting,Legal and Compliance,5.0,7.5,91.4655172413793,94.35361216730037
9e8b48b9-b237-4278-92e8-f355a441b09c,Counseling,Health and Wellness,5.0,7.6,91.4655172413793,95.10646387832699
43269a9b-8332-45ac-9b8b-136f2b12bcb2,Inventory Management,Logistics and Supply Chain,4.0,5.8,69.27586206896552,70.26235741444867
72a81261-beda-4f78-a5d0-643adc859bf4,Content Creation,Creative and Artistic,3.0,8.7,60.741379310344826,58.96958174904942
9b4469eb-9551-48f7-b1a9-d72304b2b6b0,Risk Management,Legal and Compliance,3.0,9.0,62.44827586206897,55.20532319391635
849f4c00-9625-4c6b-ba9c-14778e477cea,IT Support,Technology and Digital Support,4.0,8.6,77.8103448275862,71.39163498098858
0a00721d-043c-441a-a783-adbad5fd702c,Writing Research Papers,Research and Advocacy,2.0,1.8,21.482758620689655,28.102661596958175
5275845e-1525-4ab9-b72a-d6c1e82e451b,Engineering,Specialized Fields,5.0,9.4,98.29310344827587,94.73003802281369
fefde7b7-72ac-4116-a616-f7f654d4253d,Time Management,Administrative and Operational Support,4.0,3.9000000000000004,62.44827586206897,68.38022813688212
08dfbe6b-7b7b-4a02-b1b1-4baa6d2886dd,Inventory Management,Logistics and Supply Chain,3.0,1.6,36.844827586206904,43.5361216730038
02b41caf-eee6-4ef2-b230-f86f7be147cb,Climate Change Advocacy,Environmental and Sustainability,2.0,7.1000000000000005,38.55172413793103,38.26615969581749
8464d49a-dd96-4cd5-bc77-f6841fdd8779,Financial Reporting,Fundraising and Development,1.0,6.9,21.482758620689655,13.79847908745247
a83a9b33-2087-4ea0-a5cb-8159cf2bd353,Leadership and Mentorship,Volunteer and Human Resource Management,5.0,7.4,91.4655172413793,89.46007604562737
c6746e59-b09e-4031-b825-9990907ee2c2,Policy Analysis,Research and Advocacy,5.0,9.8,100.0,96.61216730038024
a4c55318-2196-4eae-aa5f-6b27932242a0,Leadership and Mentorship,Volunteer and Human Resource Management,3.0,4.5,47.08620689655173,48.429657794676814
d0b3438f-835a-4cb0-8a62-64ad803dcb96,Community Engagement,Communication and Outreach,2.0,1.3,19.77586206896552,24.338403041825096
0d97e492-facb-4259-8726-5716d6812b87,Leadership and Mentorship,Volunteer and Human Resource Management,3.0,3.6,43.672413793103445,49.935361216730044
a5506461-a9bf-4c89-b7fc-e60d5129911a,Photography,Creative and Artistic,5.0,4.5,81.22413793103448,85.31939163498099
ef9c2b3d-d6e9-44ae-a323-d40d74a7b600,Graphic Design,Communication and Outreach,2.0,6.699999999999999,36.844827586206904,33.749049429657795
97b99390-adb6-41b2-9782-14c08747779b,Curriculum Development,Education and Training,4.0,3.4,60.741379310344826,65.74524714828898
89e02dd9-4944-46d3-b92f-7fcec60bf27c,AI/ML Integration,Technology and Digital Support,3.0,7.8,59.0344827586207,55.20532319391635
ac358aa6-9f22-40d2-a3af-545d31da1926,AI/ML Integration,Technology and Digital Support,4.0,9.8,82.93103448275863,80.8022813688213
860252a8-2645-482a-a33a-baecff158d92,Teaching Languages,Education and Training,2.0,6.9,38.55172413793103,31.49049429657795
e60bde41-4d74-47f3-8e90-f68c0af59ec4,Creative Writing,Creative and Artistic,2.0,6.3999999999999995,36.844827586206904,36.76045627376426
1135568b-c223-438f-bf14-93b48937661a,Procurement,Logistics and Supply Chain,5.0,5.2,82.93103448275863,86.8250950570342
89cde496-abf8-475a-9a3b-5654a5a57aa6,Advocacy Planning,Research and Advocacy,4.0,1.9,55.62068965517241,66.12167300380227
3b464e4b-14e3-4320-b8e8-52f677c3cf92,Educational Program Design,Education and Training,4.0,2.3000000000000003,57.327586206896555,66.8745247148289
c9acae50-4134-442b-b442-aa1d9c9228f2,Videography,Creative and Artistic,4.0,9.6,81.22413793103448,78.92015209125475
36f79306-ea56-418e-8a75-21aa830d2911,Mentoring,Education and Training,4.0,8.399999999999999,77.8103448275862,72.89733840304183
059e0595-9165-497e-aa78-7f79b5cf66fa,Risk Management,Legal and Compliance,5.0,9.7,98.29310344827587,98.49429657794676
e9fbb237-65f6-4d64-b1a3-e04ef34ea4ad,Campaign Management,Research and Advocacy,4.0,5.2,65.86206896551724,68.38022813688212
c0cf8955-1fb0-4c49-8eb4-7d327f78c671,Conflict Resolution,Volunteer and Human Resource Management,4.0,7.6,74.39655172413794,75.90874524714827
03e5a57a-0ecd-4f32-a55f-e7f506f4683d,IT Support,Technology and Digital Support,4.0,9.200000000000001,79.51724137931035,78.92015209125475
0bcb1c68-77de-48b0-8bdc-d127c3716d47,Stakeholder Engagement,Research and Advocacy,1.0,4.2,11.24137931034483,13.79847908745247
eb745ded-ef66-4dbc-a256-bf38010f2f29,Performance Evaluation,Volunteer and Human Resource Management,3.0,9.9,65.86206896551724,61.60456273764259
50aa7561-b251-4d04-bed5-3fa047c6752a,Nutrition and Wellness Coaching,Health and Wellness,1.0,4.1,11.24137931034483,6.646387832699618
5e7e5730-592b-40db-b30c-4f900ab64677,Intellectual Property Guidance,Legal and Compliance,3.0,4.300000000000001,47.08620689655173,45.41825095057034
fa6e7ae5-8951-40e3-bf68-f3af6d5703de,Policy Development,Legal and Compliance,3.0,6.799999999999999,55.62068965517241,54.82889733840305
cdf9abfe-40f6-4212-b266-3a09f8fec551,Financial Planning and Auditing,Specialized Fields,4.0,10.0,82.93103448275863,80.04942965779468
e0d87121-7a6c-4aaf-90cf-2e85f09bc8f2,Nonprofit Law,Legal and Compliance,3.0,8.5,60.741379310344826,58.59315589353612
027acff0-e1f7-42ea-b2fa-09ebeae7c614,Subject-Specific Instruction,Education and Training,2.0,5.3,33.43103448275862,29.608365019011405
8d2742ef-ad34-45eb-b70b-245fb71da4cd,Donor Relations,Fundraising and Development,4.0,8.1,76.10344827586206,74.40304182509506
4905dd66-f6d2-4f4b-8a7a-e7758c2d9de7,Data Entry,Administrative and Operational Support,4.0,7.8999999999999995,76.10344827586206,76.28517110266161
8901c41c-ec59-4aef-a431-f2b3e100df22,Compliance Reporting,Legal and Compliance,2.0,3.0000000000000004,24.896551724137932,30.361216730038027
333f2da0-d21e-4011-9c42-2cb829342675,Proposal Writing,Fundraising and Development,3.0,5.3,50.5,51.817490494296585
7797f477-1612-4045-80c0-f305804ecbce,Newsletter and Email Campaigns,Communication and Outreach,3.0,1.0,35.13793103448276,45.41825095057034
f7aae5ff-b65e-40fa-aaa4-a0327c716432,Grant Writing,Fundraising and Development,1.0,9.1,28.310344827586206,16.433460076045627
f06261a6-90aa-4092-9676-66230c488794,Graphic Design,Communication and Outreach,5.0,3.5,77.8103448275862,80.8022813688213
7e7f867e-eb61-4d5f-8c79-2b2d85496842,Procurement,Logistics and Supply Chain,5.0,3.2,76.10344827586206,82.30798479087451
103a1258-0ad5-454e-89be-606d133e8b13,Environmental Education,Environmental and Sustainability,4.0,6.1,69.27586206896552,66.8745247148289
6045217c-def2-4281-b092-ec34ce4b7ac7,Social Media Management,Communication and Outreach,3.0,1.8,38.55172413793103,43.91254752851711
cd3e6f54-a6d6-4cd0-8b0f-b67604110a2e,Teaching Languages,Education and Training,5.0,2.9000000000000004,76.10344827586206,84.19011406844106
1a096867-6fdb-46cd-98bf-db3559feb0d7,Office Administration,Administrative and Operational Support,5.0,8.6,94.87931034482759,90.96577946768059
0012debf-5c2c-4ac3-bea5-df13efce0848,Time Management,Administrative and Operational Support,4.0,7.7,74.39655172413794,76.28517110266161
9a6d0cbc-f85e-41fd-b38a-a785af824960,Newsletter and Email Campaigns,Communication and Outreach,4.0,5.5,67.56896551724138,72.52091254752851
580f83e7-a22b-405a-92af-6b140b9ca653,Public Speaking,Communication and Outreach,3.0,2.5,40.258620689655174,43.5361216730038
ebff4e84-70d5-4164-ac8c-1aba773c6fa6,Inventory Management,Logistics and Supply Chain,4.0,9.8,82.93103448275863,77.79087452471482
54fced01-65b1-41ff-9c3d-55a55c21b3d0,Budgeting and Financial Planning,Administrative and Operational Support,1.0,4.5,12.948275862068964,11.163498098859314
9222fea4-da37-4d1b-a1d9-68b9d23b5b82,Campaign Management,Research and Advocacy,1.0,9.4,30.01724137931035,23.961977186311785
b99951ea-a7ac-424f-8539-0942dd66d1e6,Photography,Creative and Artistic,4.0,1.5,53.913793103448285,60.47528517110266
6621be55-64b2-4c70-a5a8-a20545143423,UX/UI Design,Technology and Digital Support,2.0,5.2,31.724137931034488,31.49049429657795
ab634853-3833-4585-a909-e1c4f9ab7026,Mentoring,Education and Training,4.0,9.3,81.22413793103448,76.6615969581749
76e417ac-52ae-4301-81da-804f79320cae,Stakeholder Engagement,Research and Advocacy,4.0,1.1,52.20689655172414,57.463878326996195
d4c2b11a-3dbb-43c1-82d6-b1e043a8bc95,Climate Change Advocacy,Environmental and Sustainability,5.0,5.3999999999999995,84.63793103448276,87.95437262357413
aab25220-b0b4-4e06-a438-17bafc63a6b9,Inventory Management,Logistics and Supply Chain,5.0,1.0,69.27586206896552,79.67300380228137
9b0095f7-a7e7-47ef-bf7c-8e9d59bb3930,Time Management,Administrative and Operational Support,3.0,2.6000000000000005,40.258620689655174,43.159695817490494
6bd3cf39-ddbe-4573-a267-2e39cbbda2cc,Fundraising Campaign Management,Fundraising and Development,1.0,6.199999999999999,18.068965517241377,14.551330798479087
d2a31d44-642f-4e71-aa0d-2d9cff33da08,Visual Storytelling,Creative and Artistic,3.0,4.0,45.37931034482759,45.04182509505703
b3666c27-268f-4b64-ac1a-92c871a57195,Office Administration,Administrative and Operational Support,5.0,1.6,70.98275862068965,84.19011406844106
c36894ff-9106-4c0d-8d9d-44fd4055d724,Advocacy Planning,Research and Advocacy,2.0,9.8,48.79310344827587,41.653992395437264
459d40ea-4976-4392-b98c-591750d738b3,Performance Evaluation,Volunteer and Human Resource Management,1.0,6.3999999999999995,19.77586206896552,16.433460076045627
34926fc8-1279-46c3-bae0-9600d6ede25e,Proposal Writing,Fundraising and Development,3.0,7.4,57.327586206896555,54.82889733840305
5e0050d7-fe18-43ea-9b35-e5deca310674,Volunteer Training,Volunteer and Human Resource Management,2.0,8.399999999999999,43.672413793103445,37.51330798479087
41f84ced-2761-4f7d-bf03-4acd2e73e7d8,Inventory Management,Logistics and Supply Chain,3.0,1.0,35.13793103448276,44.66539923954373
f143ee8f-c797-4ff1-a9df-97578fcbc66a,Engineering,Specialized Fields,3.0,9.9,65.86206896551724,59.72243346007604
c82bfb8d-844d-41b4-8e10-b91b2165c65d,Stakeholder Engagement,Research and Advocacy,1.0,3.4,9.534482758620687,11.163498098859314
2c3df89c-2a68-43e1-a692-4e358d5990f8,Social Media Management,Communication and Outreach,4.0,3.7,60.741379310344826,65.74524714828898
8e9403c3-e2c7-4a23-b246-e537093943bc,Workshop Facilitation,Education and Training,4.0,7.2,72.6896551724138,69.88593155893537
e4033973-c64f-4dc5-bd84-33f52b194274,Intellectual Property Guidance,Legal and Compliance,3.0,7.8,59.0344827586207,55.20532319391635
7eef7f32-c9cd-46a6-990b-d59c15b29244,Policy Analysis,Research and Advocacy,4.0,2.9000000000000004,59.0344827586207,61.60456273764259
83c2459c-c154-4f00-9357-418c2b02d3e9,Conservation Planning,Environmental and Sustainability,3.0,8.1,59.0344827586207,56.334600760456276
7778a717-81a9-441e-859b-5ce6df7dd846,Grant Writing,Fundraising and Development,4.0,1.4,53.913793103448285,60.47528517110266
690de253-6de5-45fa-a60f-1c8dac2c0293,Counseling,Health and Wellness,1.0,8.2,24.896551724137932,20.950570342205324
886c296c-3e3d-4519-afd4-15b94dd350a4,Nutrition and Wellness Coaching,Health and Wellness,4.0,2.5,57.327586206896555,61.60456273764259
1173f786-bc2c-4bc4-b106-72ac30b220b2,Inventory Management,Logistics and Supply Chain,3.0,7.3,57.327586206896555,53.32319391634981
fa07c574-e736-4f25-bbcf-af64353b0f4d,Policy Analysis,Research and Advocacy,1.0,3.1,7.827586206896552,10.410646387832703
ae97ab0e-bc40-4e6d-bb65-a69d658e6444,Online Teaching,Education and Training,3.0,9.4,64.15517241379311,60.47528517110266
94ba9eac-5551-4452-9452-269b64479dd6,Donor Relations,Fundraising and Development,5.0,7.1000000000000005,89.75862068965517,87.57794676806083
6aa07042-28e9-4a32-9cad-64544d1aa77e,Nutrition and Wellness Coaching,Health and Wellness,5.0,5.0,82.93103448275863,87.95437262357413
719eb128-89a6-4533-855d-007135829cc3,Volunteer Training,Volunteer and Human Resource Management,5.0,2.7,74.39655172413794,82.68441064638783
b793cf39-2143-47d5-b1c7-48b6b123e335,Leadership and Mentorship,Volunteer and Human Resource Management,1.0,4.0,11.24137931034483,10.034220532319392
53beb2fe-e289-4008-b921-a7c39540ba0a,Conservation Planning,Environmental and Sustainability,5.0,5.1,82.93103448275863,83.81368821292776
47b4df1a-926e-4abe-af3e-aa708606535e,Advocacy Planning,Research and Advocacy,5.0,2.3000000000000003,74.39655172413794,78.92015209125475
3cc4dcc1-a73e-4545-b9e5-be50976c159b,Intellectual Property Guidance,Legal and Compliance,2.0,7.3,40.258620689655174,36.00760456273764
2b2acc6a-d389-4e94-99e7-d6eb09bdf202,Policy Analysis,Research and Advocacy,2.0,4.9,31.724137931034488,34.125475285171106
db9e7882-d375-4c71-969f-494ca502341a,Event Planning,Administrative and Operational Support,2.0,8.1,41.96551724137932,35.254752851711025
af9c7f77-2baf-41b2-a67f-a1e892ac2690,Public Speaking,Communication and Outreach,1.0,4.2,11.24137931034483,7.775665399239546
f80ad461-94b8-4c3e-a8af-d23880d2144e,Teaching Technical Skills,Education and Training,4.0,2.3000000000000003,57.327586206896555,59.72243346007604
11a7e565-91f8-46de-bc2d-856629f75ddf,Database Management,Technology and Digital Support,4.0,2.8,59.0344827586207,60.851711026615966
3c68f3b0-273c-45c8-af05-94ff699663be,Financial Reporting,Fundraising and Development,2.0,7.3,40.258620689655174,37.88973384030418
11ee9bf5-1cea-4e0f-904e-1efdf666ef98,Community Engagement,Communication and Outreach,1.0,2.2,4.413793103448274,8.904942965779469
e5b2b8e8-c20b-4017-ab0d-f3f5383b5acd,Fundraising Campaign Management,Fundraising and Development,3.0,2.5,40.258620689655174,43.5361216730038
39c4d0a4-7ee6-4ef1-9089-ad55fb5aae9d,Logistics Management,Administrative and Operational Support,2.0,6.0,35.13793103448276,28.855513307984793
ca6b661a-b552-4a68-a56b-2f7e663fc648,IT Support,Technology and Digital Support,4.0,6.3,70.98275862068965,69.13307984790875
9dd3319a-6ed8-416d-ae85-465eb4ea0958,Data Collection and Surveys,Research and Advocacy,4.0,4.5,64.15517241379311,67.62737642585552
179b9e1d-b27a-4421-b8e8-b2664837292b,Marketing and Advertising,Communication and Outreach,3.0,1.8,38.55172413793103,45.41825095057034
47fdb942-8279-45ce-b4c4-d82de2842940,Visual Storytelling,Creative and Artistic,2.0,4.0,28.310344827586206,25.84410646387833
c8a6bdd9-21a5-4432-8ceb-65607696d7ad,Newsletter and Email Campaigns,Communication and Outreach,4.0,7.4,74.39655172413794,70.26235741444867
78981008-2cc0-4250-8117-af77931f979c,Public Awareness Campaigns,Education and Training,2.0,6.6,36.844827586206904,31.11406844106464
34ef3c8b-0a55-4938-b55c-9c345b3e7931,Climate Change Advocacy,Environmental and Sustainability,1.0,9.0,28.310344827586206,19.068441064638783
906f0014-0e1c-471d-b418-3c85e54e4c0a,Photography,Creative and Artistic,1.0,5.699999999999999,16.362068965517242,11.163498098859314
d0f030d2-a02f-4a08-9a34-ae79b03516d7,Waste Management,Environmental and Sustainability,3.0,8.2,59.0344827586207,52.946768060836504
af4ddb94-3781-4916-ae1b-0e870159d2cf,Conflict Resolution,Volunteer and Human Resource Management,4.0,1.2,52.20689655172414,64.61596958174906
0dcaf962-6e3e-4640-a995-e4e1102af969,Proposal Writing,Fundraising and Development,2.0,3.4,26.603448275862064,25.84410646387833
8f3f4b03-d2a4-444e-94a8-1d44796ba495,Transportation and Delivery Planning,Logistics and Supply Chain,4.0,8.6,77.8103448275862,73.65019011406844
